candidate_language	linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
sem-pro	a-ra-me-i-ti	arameiti	tˤiːn-	-20.0595	tˤiːn- (-20.06); tˤaːb- (-20.06); sˤ́aʔn- (-21.27)	8
sem-pro	a-ra-me-u	arameu	tˤiːn-	-14.1375	tˤiːn- (-14.14); tˤaːb- (-14.14); sˤ́aʔn- (-15.36)	6
sem-pro	a-ra-me-u-n	arameun	tˤiːn-	-16.9587	tˤiːn- (-16.96); tˤaːb- (-16.96); ɬaʕr (-17.03)	7
sem-pro	a-ra-me-u-na	arameuna	ɬaʕr-	-19.8833	ɬaʕr- (-19.88); tˤiːn- (-20.06); tˤaːb- (-20.06)	8
sem-pro	a-ra-me-u-na-k	arameunak	ɬaʕr-	-22.7093	ɬaʕr- (-22.71); tˤiːn- (-23.27); tˤaːb- (-23.27)	9
sem-pro	a-ra-me-u-na-ka	arameunaka	ɬaʕr-	-25.8088	ɬaʕr- (-25.81); tˤiːn- (-26.29); tˤaːb- (-26.29)	10
sem-pro	a-ra-me-u-na-r	arameunar	ɬaʕr-	-22.7096	ɬaʕr- (-22.71); tˤiːn- (-23.27); tˤaːb- (-23.27)	9
sem-pro	a-ra-me-u-na-ru	arameunaru	ɬaʕr-	-25.8154	ɬaʕr- (-25.82); ɬamʃ- (-26.18); sˤ́arrat- (-26.19)	10
sem-pro	a-re-di	aredi	ʃidθ-	-9.7496	ʃidθ- (-9.75); tiʃʕ- (-11.94); ħdθ- (-12.24)	5
sem-pro	a-re-di-j	aredij	ʃidθ-	-12.5729	ʃidθ- (-12.57); tiʃʕ- (-15.04); ħdθ- (-15.06)	6
sem-pro	a-re-di-ja	aredija	ʃidθ-	-15.678	ʃidθ- (-15.68); ħdθ- (-18.16); tiʃʕ- (-18.26)	7
sem-pro	a-re-ja	areja	tiʃʕ-	-11.9353	tiʃʕ- (-11.94); ʃim- (-12.55); ʃinn- (-12.58)	5
sem-pro	a-re-ta	areta	tiʃʕ-	-11.9353	tiʃʕ- (-11.94); ʃim- (-12.55); ʃinn- (-12.58)	5
sem-pro	a-ru-ka	aruka	tˤaːb-	-11.9725	tˤaːb- (-11.97); tˤiːn- (-11.97); ʃim- (-12.57)	5
sem-pro	a-ru-ka-n	arukan	sˤawar	-12.6158	sˤawar (-12.62); tˤiħaːl (-12.62); ʃamaːj (-12.90)	6
sem-pro	a-ru-ka-na	arukana	tˤiħaːl-	-15.4621	tˤiħaːl- (-15.46); sˤaɣir- (-15.74); ʃamaːj- (-15.74)	7
sem-pro	a-ru-ka-na-s	arukanas	tˤiħaːl-	-18.2827	tˤiħaːl- (-18.28); ʃamaːj- (-18.56); sˤaɣir- (-18.57)	8
sem-pro	a-sa-ra	asara	ʔiʃ-	-12.5531	ʔiʃ- (-12.55); ʔarsˤ (-12.63); ʔiʃ (-13.23)	5
sem-pro	a-sa-ra-m	asaram	ʔiʃ-	-15.3893	ʔiʃ- (-15.39); ʔarsˤ́ (-15.43); ʔarsˤ (-15.45)	6
sem-pro	a-sa-ra-ma	asarama	ʔarsˤ́	-17.8834	ʔarsˤ́ (-17.88); ʔarsˤ́- (-18.16); ʔiʃ- (-18.49)	7
sem-pro	a-sa-ra-ma-n	asaraman	ʔarsˤ́-	-20.4005	ʔarsˤ́- (-20.40); ʔarsˤ́ (-20.71); ʔiʃ- (-21.71)	8
sem-pro	a-sa-ra-ma-na	asaramana	ʔarsˤ́-	-23.0319	ʔarsˤ́- (-23.03); ʔarsˤ́ (-23.71); ʔasiːr- (-24.47)	9
sem-pro	a-sa-ra-ma-na-d	asaramanad	ʔarsˤ́-	-25.8645	ʔarsˤ́- (-25.86); ʔarsˤ́ (-26.81); ʔasiːr- (-27.29)	10
sem-pro	a-sa-ra-me	asarame	ʔarsˤ́	-17.8834	ʔarsˤ́ (-17.88); ʔarsˤ́- (-18.16); ʔiʃ- (-18.49)	7
sem-pro	a-sa-ra-me-i	asaramei	ʔarsˤ́-	-20.4005	ʔarsˤ́- (-20.40); ʔarsˤ́ (-20.71); ʔisˤbaʕ- (-20.73)	8
sem-pro	a-sa-ra-me-i-t	asarameit	ʔarsˤ́-	-23.0321	ʔarsˤ́- (-23.03); ʔisˤbaʕ- (-23.38); ʔataːn- (-23.66)	9
sem-pro	a-sa-ra-me-i-ti	asarameiti	ʔarsˤ́-	-25.866	ʔarsˤ́- (-25.87); ʔisˤbaʕ- (-26.33); ʔataːn- (-26.77)	10
sem-pro	a-sa-ra-me-u	asarameu	ʔarsˤ́-	-20.4005	ʔarsˤ́- (-20.40); ʔarsˤ́ (-20.71); ʔisˤbaʕ- (-20.73)	8
sem-pro	a-sa-ra-me-u-n	asarameun	ʔarsˤ́-	-23.0321	ʔarsˤ́- (-23.03); ʔisˤbaʕ- (-23.38); ʔataːn- (-23.66)	9
sem-pro	a-sa-ra-me-u-na	asarameuna	ʔarsˤ́-	-25.8659	ʔarsˤ́- (-25.87); ʔisˤbaʕ- (-26.33); ʔabw- (-26.40)	10
sem-pro	a-sa-sa	asasa	U₃	-13.9506	U₃ (-13.95); ʔak- (-14.87); ʔil- (-14.87)	5
sem-pro	a-sa-sa-r	asasar	ʔiʃ	-15.6799	ʔiʃ (-15.68); raʔʃ (-16.05); U₃ (-17.06)	6
sem-pro	a-sa-sa-ra	asasara	ʔiʃ-	-18.4748	ʔiʃ- (-18.47); ʔarsˤ (-18.52); raʔʃ- (-18.90)	7
sem-pro	a-sa-sa-ra-m	asasaram	ʔarsˤ́	-21.3151	ʔarsˤ́ (-21.32); ʔiʃ- (-21.32); ʔarsˤ (-21.35)	8
sem-pro	a-sa-sa-ra-ma	asasarama	ʔarsˤ́	-23.7783	ʔarsˤ́ (-23.78); ʔarsˤ́- (-24.04); ʔiʃ- (-24.43)	9
sem-pro	a-sa-sa-ra-ma-n	asasaraman	ʔarsˤ́-	-26.2905	ʔarsˤ́- (-26.29); ʔarsˤ́ (-26.61); ʔiʃ- (-27.66)	10
sem-pro	a-sa-sa-ra-me	asasarame	ʔarsˤ́	-23.7783	ʔarsˤ́ (-23.78); ʔarsˤ́- (-24.04); ʔiʃ- (-24.43)	9
sem-pro	a-sa-sa-ra-me-i	asasaramei	ʔarsˤ́-	-26.2906	ʔarsˤ́- (-26.29); ʔarsˤ́ (-26.61); ʔisˤbaʕ- (-26.65)	10
sem-pro	a-sa-sa-ra-me-u	asasarameu	ʔarsˤ́-	-26.2906	ʔarsˤ́- (-26.29); ʔarsˤ́ (-26.61); ʔisˤbaʕ- (-26.65)	10
sem-pro	a-sa-u-n	asaun	-r	-12.6937	-r (-12.69); ʔil (-13.50); ʔaxw (-13.55)	5
sem-pro	a-sa-u-na	asauna	-r	-16.1989	-r (-16.20); ʔil- (-16.25); ʔajj- (-16.34)	6
sem-pro	a-sa-u-na-k	asaunak	ʔil-	-18.9784	ʔil- (-18.98); ʔajj- (-19.15); ʔaxw- (-19.21)	7
sem-pro	a-sa-u-na-ka	asaunaka	la-	-21.0711	la- (-21.07); laː (-21.07); ʔil- (-21.90)	8
sem-pro	a-sa-u-na-ka-n	asaunakan	ʔajjal	-21.1779	ʔajjal (-21.18); ʔil (-21.72); ʔakal (-23.21)	9
sem-pro	a-sa-u-na-ka-na	asaunakana	ʔarwaj-	-24.0255	ʔarwaj- (-24.03); ʔajjal- (-24.03); ʔil- (-24.56)	10
sem-pro	a-se-ka	aseka	ða-	-9.8669	ða- (-9.87); ba- (-9.87); ʔimm- (-12.18)	5
sem-pro	a-se-ka-n	asekan	maːj	-10.5519	maːj (-10.55); ʔarbaj (-11.16); ʔil (-11.20)	6
sem-pro	a-se-ka-na	asekana	nuːr-	-13.4003	nuːr- (-13.40); maːj- (-13.40); ʔabaj- (-13.88)	7
sem-pro	a-se-ka-na-s	asekanas	marʔ	-14.7089	marʔ (-14.71); nuːr- (-16.22); maːj- (-16.22)	8
sem-pro	a-se-ka-na-si	asekanasi	marʔ	-18.216	marʔ (-18.22); nuːr- (-19.33); maːj- (-19.33)	9
sem-pro	a-se-ka-na-si-s	asekanasis	marʔ	-21.0306	marʔ (-21.03); nuːr- (-22.54); maːj- (-22.54)	10
sem-pro	a-se-ra	asera	dibʃ-	-12.2063	dibʃ- (-12.21); bint- (-12.21); ʔiʃ- (-12.55)	5
sem-pro	a-se-ra-t	aserat	bint-	-15.029	bint- (-15.03); dibʃ- (-15.03); ʔiʃ- (-15.39)	6
sem-pro	a-se-ra-te	aserate	ʔimm	-17.3004	ʔimm (-17.30); ʔabn (-17.30); ʔuðn (-17.30)	7
sem-pro	a-si-i-p	asiip	-r	-12.6937	-r (-12.69); ʔil (-13.50); ʔaxw (-13.55)	5
sem-pro	a-si-i-pi	asiipi	-r	-16.1989	-r (-16.20); ʔil- (-16.25); ʔajj- (-16.34)	6
sem-pro	a-si-i-pi-n	asiipin	-r	-18.7967	-r (-18.80); ʔajj- (-19.02); ʔil- (-19.11)	7
sem-pro	a-si-i-pi-na	asiipina	ʔajj-	-20.3719	ʔajj- (-20.37); ʔil- (-21.83); ʔaxw- (-21.88)	8
sem-pro	a-si-i-pi-na-m	asiipinam	ʔajj-	-23.2442	ʔajj- (-23.24); ʔil- (-24.91); ʔahl- (-24.93)	9
sem-pro	a-si-i-pi-na-ma	asiipinama	ʔajj-	-26.3653	ʔajj- (-26.37); ʔajjal- (-28.06); ʔarwaj- (-28.06)	10
sem-pro	a-si-ru	asiru	ʔiʃ-	-12.5531	ʔiʃ- (-12.55); ʔarsˤ (-12.63); ʔiʃ (-13.23)	5
sem-pro	a-si-ru-t	asirut	ʔiʃ-	-15.3893	ʔiʃ- (-15.39); ʔarsˤ́ (-15.43); ʔarsˤ (-15.45)	6
sem-pro	a-si-ru-te	asirute	ʔarsˤ́	-17.8834	ʔarsˤ́ (-17.88); ʔarsˤ́- (-18.16); ʔiʃ- (-18.49)	7
sem-pro	a-si-si	asisi	U₃	-13.9506	U₃ (-13.95); ʔak- (-14.87); ʔil- (-14.87)	5
sem-pro	a-si-si-r	asisir	ʔiʃ	-15.6799	ʔiʃ (-15.68); raʔʃ (-16.05); U₃ (-17.06)	6
sem-pro	a-ta-i-*301	ataiΘ	U₃	-13.9506	U₃ (-13.95); -aj- (-16.67); -at- (-16.67)	5
sem-pro	a-ta-i-*301-u	ataiΘu	U₃	-17.0572	U₃ (-17.06); -aj- (-19.62); -at- (-19.62)	6
sem-pro	a-ta-i-*301-u-j	ataiΘuj	U₃	-20.2315	U₃ (-20.23); -aj- (-22.65); -at- (-22.65)	7
sem-pro	a-ta-i-*301-u-ja	ataiΘuja	U₃	-23.4538	U₃ (-23.45); -aj- (-25.75); -at- (-25.75)	8
sem-pro	a-ta-i-*301-w	ataiΘw	U₃	-17.0572	U₃ (-17.06); -aj- (-19.62); -at- (-19.62)	6
sem-pro	a-ta-i-*301-wa	ataiΘwa	U₃	-20.2315	U₃ (-20.23); -aj- (-22.65); -at- (-22.65)	7
sem-pro	a-ta-i-*301-wa-e	ataiΘwae	-b	-21.9698	-b (-21.97); U₃ (-23.45); ɡiːd (-24.24)	8
sem-pro	a-ta-i-*301-wa-e-a	ataiΘwaea	-b	-25.4767	-b (-25.48); U₃ (-26.71); θuːm- (-27.09)	9
sem-pro	a-ta-i-*301-wa-e-a-d	ataiΘwaead	-b	-28.9835	-b (-28.98); kˤamħ (-29.62); θuːm- (-29.92)	10
sem-pro	a-ta-i-*301-wa-j	ataiΘwaj	U₃	-23.4538	U₃ (-23.45); -aj- (-25.75); -at- (-25.75)	8
sem-pro	a-ta-i-*301-wa-ja	ataiΘwaja	U₃	-26.712	U₃ (-26.71); -aj- (-28.90); -at- (-28.90)	9
sem-pro	a-ta-i-*301-wa-ja-a	ataiΘwajaa	U₃	-29.9981	U₃ (-30.00); -at- (-32.08); -aj- (-32.08)	10
sem-pro	a-ta-i-*301-wa-ja-j	ataiΘwajaj	U₃	-29.9981	U₃ (-30.00); -at- (-32.08); -aj- (-32.08)	10
sem-pro	a-ta-i-*301-wa-ja-s	ataiΘwajas	U₃	-29.9981	U₃ (-30.00); -at- (-32.08); -aj- (-32.08)	10
sem-pro	a-ta-i-*301-wa-ja-t	ataiΘwajat	U₃	-29.9981	U₃ (-30.00); -at- (-32.08); -aj- (-32.08)	10
sem-pro	a-ti-*301-w	atiΘw	U₃	-13.9506	U₃ (-13.95); -aj- (-16.67); -at- (-16.67)	5
sem-pro	a-ti-*301-wa	atiΘwa	U₃	-17.0572	U₃ (-17.06); -aj- (-19.62); -at- (-19.62)	6
sem-pro	a-ti-*301-wa-j	atiΘwaj	U₃	-20.2315	U₃ (-20.23); -aj- (-22.65); -at- (-22.65)	7
sem-pro	a-ti-*301-wa-ja	atiΘwaja	U₃	-23.4538	U₃ (-23.45); -aj- (-25.75); -at- (-25.75)	8
sem-pro	a-tu-ru	aturu	U₃	-13.9506	U₃ (-13.95); -at- (-14.14); -iʃ (-14.81)	5
sem-pro	a-tu-ru-s	aturus	-at-	-16.9711	-at- (-16.97); U₃ (-17.06); buːsˤ- (-17.79)	6
sem-pro	a-tu-ru-sa	aturusa	-at-	-20.0713	-at- (-20.07); U₃ (-20.23); buːsˤ- (-20.25)	7
sem-pro	a-tu-ru-sa-i	aturusai	buːsˤ-	-23.0799	buːsˤ- (-23.08); -at- (-23.28); ʕisˤ́- (-23.45)	8
sem-pro	a-tu-ru-sa-i-d	aturusaid	buːsˤ-	-26.0831	buːsˤ- (-26.08); ʕisˤ́- (-26.08); -at- (-26.56)	9
sem-pro	a-tu-ru-sa-i-da	aturusaida	ʕisˤ́-	-28.9196	ʕisˤ́- (-28.92); buːsˤ- (-29.19); ʃidθ- (-29.19)	10
sem-pro	a-u-na-k	aunak	-r	-13.3751	-r (-13.38); U₃ (-13.95); -aj- (-14.33)	5
sem-pro	a-u-na-ka	aunaka	la-	-14.0591	la- (-14.06); laː (-14.06); jad- (-16.76)	6
sem-pro	a-u-na-ka-n	aunakan	laː	-16.8835	laː (-16.88); la- (-16.88); raxil (-17.47)	7
sem-pro	a-u-na-ka-na	aunakana	-aj-	-19.043	-aj- (-19.04); waral- (-19.75); laː (-19.99)	8
sem-pro	a-u-ti-n	autin	-r	-12.6937	-r (-12.69); U₃ (-13.95); maːj (-15.66)	5
sem-pro	a-u-ti-nu	autinu	-r	-16.1989	-r (-16.20); U₃ (-17.06); -aj- (-17.78)	6
sem-pro	a-u-ti-nu-i	autinui	-r	-19.7037	-r (-19.70); U₃ (-20.23); -aj- (-20.64)	7
sem-pro	a-u-ti-nu-i-n	autinuin	-r	-22.2089	-r (-22.21); U₃ (-23.45); -aj- (-23.73)	8
sem-pro	a-u-ti-nu-i-na	autinuina	-r	-25.7155	-r (-25.72); -aj- (-26.50); U₃ (-26.71)	9
sem-pro	a-u-ti-nu-i-na-i	autinuinai	-r	-29.2219	-r (-29.22); -aj- (-29.59); U₃ (-30.00)	10
sem-pro	a-wa-i-j	awaij	U₃	-13.9506	U₃ (-13.95); -at- (-16.67); -aj- (-16.67)	5
sem-pro	a-wa-i-ja	awaija	U₃	-17.0572	U₃ (-17.06); -at- (-19.62); -aj- (-19.62)	6
sem-pro	a-za-*56-n	azaΦn	piːl	-12.5057	piːl (-12.51); -r (-12.69); kˤabr (-12.89)	5
sem-pro	a-za-*56-ni	azaΦni	piːl	-16.008	piːl (-16.01); ħakˤl- (-16.13); -r (-16.20)	6
sem-pro	da-da-u	dadau	ħdθ-	-11.874	ħdθ- (-11.87); ħamθ- (-11.94); U₃ (-13.95)	5
sem-pro	da-da-u-t	dadaut	ħdθ-	-14.9717	ħdθ- (-14.97); ħamθ- (-15.05); U₃ (-17.06)	6
sem-pro	da-da-u-ti	dadauti	ħdθ-	-18.1821	ħdθ- (-18.18); ħamθ- (-18.26); U₃ (-20.23)	7
sem-pro	da-da-u-ti-n	dadautin	θ̣ahr	-19.9561	θ̣ahr (-19.96); θ̣urr (-21.04); θ̣abj (-21.07)	8
sem-pro	da-da-u-ti-nu	dadautinu	θ̣ahr	-23.4608	θ̣ahr (-23.46); θ̣ill- (-23.84); θ̣urr- (-23.84)	9
sem-pro	da-da-u-ti-nu-i	dadautinui	θ̣ill-	-26.6606	θ̣ill- (-26.66); θ̣urr- (-26.66); θ̣upr- (-26.73)	10
sem-pro	da-ja-j	dajaj	U₃	-13.9506	U₃ (-13.95); ħdθ- (-14.50); θin- (-14.51)	5
sem-pro	da-ja-ja	dajaja	U₃	-17.0572	U₃ (-17.06); ħdθ- (-17.60); θin- (-17.61)	6
sem-pro	da-ja-s	dajas	U₃	-13.9506	U₃ (-13.95); ħdθ- (-14.50); θin- (-14.51)	5
sem-pro	da-ma-t	damat	U₃	-13.9506	U₃ (-13.95); ħdθ- (-14.50); θin- (-14.51)	5
sem-pro	da-ma-te	damate	θuːm	-14.3321	θuːm (-14.33); xatˤm (-14.51); -b (-15.29)	6
sem-pro	da-se-r	daser	θuːm-	-11.1824	θuːm- (-11.18); θuːm (-11.83); ħisˤ́n- (-11.87)	5
sem-pro	da-se-ra	dasera	xamʃ-	-12.2064	xamʃ- (-12.21); θuːm- (-14.01); ħisˤ́n- (-14.69)	6
sem-pro	da-se-ra-t	daserat	xamʃ-	-15.0298	xamʃ- (-15.03); ħamsˤ́- (-16.72); θuːm- (-17.11)	7
sem-pro	da-se-ra-te	daserate	ħamsˤ́-	-17.7441	ħamsˤ́- (-17.74); xamʃ- (-18.13); xatˤm (-18.20)	8
sem-pro	da-u-ti	dauti	U₃	-13.9506	U₃ (-13.95); ħdθ- (-14.50); θin- (-14.51)	5
sem-pro	da-u-ti-n	dautin	θ̣urr	-15.1575	θ̣urr (-15.16); θ̣ahr (-15.19); θ̣ipr (-15.19)	6
sem-pro	da-u-ti-nu	dautinu	θ̣ill-	-17.9628	θ̣ill- (-17.96); θ̣urr- (-17.96); θ̣upr- (-18.03)	7
sem-pro	da-u-ti-nu-i	dautinui	θ̣ill-	-20.7824	θ̣ill- (-20.78); θ̣urr- (-20.78); θ̣upr- (-20.86)	8
sem-pro	da-u-ti-nu-i-n	dautinuin	hwj	-22.3962	hwj (-22.40); θ̣urr (-22.57); θ̣ill- (-23.76)	9
sem-pro	da-u-ti-nu-i-na	dautinuina	θ̣ill-	-25.2911	θ̣ill- (-25.29); θ̣urr- (-25.29); hwj (-25.90)	10
sem-pro	da-wa-i	dawai	U₃	-13.9506	U₃ (-13.95); ħdθ- (-14.50); θin- (-14.51)	5
sem-pro	da-wa-i-j	dawaij	U₃	-17.0572	U₃ (-17.06); ħdθ- (-17.60); θin- (-17.61)	6
sem-pro	da-wa-i-ja	dawaija	U₃	-20.2315	U₃ (-20.23); ħdθ- (-20.76); θin- (-20.77)	7
sem-pro	di-ki-t	dikit	θuːm-	-11.2857	θuːm- (-11.29); θ̣ill- (-11.55); θ̣upr- (-11.55)	5
sem-pro	di-ki-te	dikite	θuːm	-9.1774	θuːm (-9.18); ħam (-10.51); ħaliːb (-11.37)	6
sem-pro	di-ki-te-s	dikites	θuːm-	-12.0305	θuːm- (-12.03); θuːm (-12.68); θin- (-13.36)	7
sem-pro	di-ki-te-si	dikitesi	θuːm-	-14.8544	θuːm- (-14.85); θ̣amiʔ- (-15.99); θuːm (-16.19)	8
sem-pro	di-ki-te-si-r	dikitesir	ximʔat	-16.7447	ximʔat (-16.74); θuːm- (-17.96); ħamaːt (-18.71)	9
sem-pro	di-ki-te-si-ra	dikitesira	ximʔat	-20.2375	ximʔat (-20.24); xamʃ- (-20.37); θuːm- (-21.18)	10
sem-pro	di-ki-te-t	dikitet	θuːm-	-12.0305	θuːm- (-12.03); θuːm (-12.68); θin- (-13.36)	7
sem-pro	di-ki-te-te	dikitete	θuːm-	-14.839	θuːm- (-14.84); θuːm (-15.10); θin- (-16.18)	8
sem-pro	di-ki-te-te-r	dikiteter	θuːm-	-17.4493	θuːm- (-17.45); θuːm (-18.61); ħamaːt (-18.61)	9
sem-pro	di-ki-te-te-re	dikitetere	xamʃ-	-19.6868	xamʃ- (-19.69); θuːm- (-20.49); θuːm (-21.42)	10
sem-pro	di-ki-tu	dikitu	θuːm-	-13.8986	θuːm- (-13.90); θ̣ill- (-14.36); θ̣upr- (-14.36)	6
sem-pro	di-ki-tu-j	dikituj	θuːm-	-16.7259	θuːm- (-16.73); ħamsˤ́- (-17.28); θ̣upr- (-17.35)	7
sem-pro	di-ki-tu-ja	dikituja	θuːm-	-19.6825	θuːm- (-19.68); ħamsˤ́- (-19.75); θ̣ill- (-20.45)	8
sem-pro	di-ki-tu-ja-s	dikitujas	ħamsˤ́-	-22.4415	ħamsˤ́- (-22.44); θuːm- (-22.73); ħamiːsˤ́- (-23.55)	9
sem-pro	e-a-di-k	eadik	muxx-	-11.8742	muxx- (-11.87); niħnu (-12.42); ħdθ- (-12.58)	5
sem-pro	e-a-di-ki	eadiki	ða-	-13.3621	ða- (-13.36); ba- (-13.36); muxx- (-14.82)	6
sem-pro	e-a-di-ki-t	eadikit	ba-	-16.1901	ba- (-16.19); ða- (-16.19); muxx- (-17.88)	7
sem-pro	e-a-di-ki-te	eadikite	ɡiːd	-16.1864	ɡiːd (-16.19); nuːb (-16.19); θuːm (-16.19)	8
sem-pro	e-a-di-ki-te-t	eadikitet	θuːm-	-19.0448	θuːm- (-19.04); baθan- (-19.55); ɡiːd (-19.69)	9
sem-pro	e-a-di-ki-te-te	eadikitete	θuːm-	-21.8533	θuːm- (-21.85); ɡiːd (-22.11); nuːb (-22.11)	10
sem-pro	e-di-ja	edija	muxx-	-12.171	muxx- (-12.17); ħdθ- (-12.20); ʕaθ̣m- (-13.77)	5
sem-pro	e-i-da-j	eidaj	muxx-	-11.8813	muxx- (-11.88); ħdθ- (-12.58); muxx (-13.19)	5
sem-pro	e-i-da-ja	eidaja	muxx-	-14.974	muxx- (-14.97); ħdθ- (-15.68); ʕisˤ́- (-16.26)	6
sem-pro	e-i-da-ja-j	eidajaj	muxx-	-18.1816	muxx- (-18.18); ħdθ- (-18.88); ʕisˤ́- (-18.95)	7
sem-pro	e-i-da-ja-ja	eidajaja	muxx-	-21.4525	muxx- (-21.45); ʕisˤ́- (-21.77); ħdθ- (-22.15)	8
sem-pro	e-i-ja-s	eijas	marʔ	-12.5622	marʔ (-12.56); daθʔ (-12.56); ʕisˤ́- (-13.79)	5
sem-pro	e-i-ja-sa	eijasa	daθʔ-	-15.4099	daθʔ- (-15.41); daθʔ (-16.07); marʔ (-16.07)	6
sem-pro	e-i-ja-sa-s	eijasas	daθʔ-	-18.2244	daθʔ- (-18.22); daθʔ (-18.65); marʔ (-18.65)	7
sem-pro	e-i-ja-sa-sa	eijasasa	daθʔ-	-20.9276	daθʔ- (-20.93); ʕisˤ́- (-21.77); marʔ (-22.15)	8
sem-pro	e-i-ja-sa-u	eijasau	daθʔ-	-18.2364	daθʔ- (-18.24); ʕisˤ́- (-18.95); daθʔ (-19.57)	7
sem-pro	e-i-ja-sa-u-n	eijasaun	biʔr	-20.2595	biʔr (-20.26); daθʔ- (-21.34); maːj (-21.37)	8
sem-pro	e-i-ja-sa-u-na	eijasauna	biʔr-	-23.1014	biʔr- (-23.10); biʔr (-23.77); nuːr- (-24.20)	9
sem-pro	e-i-ja-sa-u-na-k	eijasaunak	biʔr-	-25.9308	biʔr- (-25.93); nuːr- (-27.03); maːj- (-27.03)	10
sem-pro	e-i-ke-t	eiket	dam-	-6.3569	dam- (-6.36); bin- (-6.36); min (-7.01)	5
sem-pro	e-i-ke-ta	eiketa	bin-	-9.1802	bin- (-9.18); dam- (-9.18); min (-10.52)	6
sem-pro	e-i-ke-ta-n	eiketan	baʕl	-11.2008	baʕl (-11.20); bin- (-12.29); dam- (-12.29)	7
sem-pro	e-i-ke-ta-na	eiketana	madr-	-14.0438	madr- (-14.04); ɡadj- (-14.04); baʕl- (-14.04)	8
sem-pro	e-i-ke-ta-na-i	eiketanai	baʕl-	-16.873	baʕl- (-16.87); madr- (-16.87); ɡadj- (-16.87)	9
sem-pro	e-i-ke-ta-na-i-*301	eiketanaiΘ	madr-	-19.9798	madr- (-19.98); baʕl- (-19.98); ɡadj- (-19.98)	10
sem-pro	e-ka-na	ekana	maːj-	-6.386	maːj- (-6.39); nuːr- (-6.39); maːj (-7.04)	5
sem-pro	e-ka-na-s	ekanas	marʔ	-7.6945	marʔ (-7.69); nuːr- (-9.21); maːj- (-9.21)	6
sem-pro	e-ka-na-si	ekanasi	marʔ	-11.2016	marʔ (-11.20); maːj- (-12.31); nuːr- (-12.31)	7
sem-pro	e-ka-na-si-s	ekanasis	marʔ	-14.0162	marʔ (-14.02); nuːr- (-15.53); maːj- (-15.53)	8
sem-pro	e-ka-na-si-si	ekanasisi	marʔ	-17.5239	marʔ (-17.52); nuːr- (-18.81); maːj- (-18.81)	9
sem-pro	e-ka-na-si-si-r	ekanasisir	marʔ	-21.0315	marʔ (-21.03); bajt (-21.72); maːj- (-22.13)	10
sem-pro	e-ra-te	erate	nuːb	-11.2673	nuːb (-11.27); ɡiːd (-11.27); ʕisˤ̂ (-11.49)	5
sem-pro	e-si-ra	esira	ʕaʃt-	-12.1504	ʕaʃt- (-12.15); mut- (-12.15); dibʃ- (-12.20)	5
sem-pro	e-ta-na	etana	nuːr-	-11.8658	nuːr- (-11.87); maːj- (-11.87); maːj (-12.52)	5
sem-pro	e-ta-na-i	etanai	nuːr-	-14.6895	nuːr- (-14.69); maːj- (-14.69); maj- (-15.62)	6
sem-pro	e-ta-na-i-*301	etanaiΘ	nuːr-	-17.792	nuːr- (-17.79); maːj- (-17.79); maj- (-18.73)	7
sem-pro	e-ta-na-i-*301-t	etanaiΘt	nuːr-	-21.0092	nuːr- (-21.01); maːj- (-21.01); ʕisˤ́- (-21.77)	8
sem-pro	e-ta-na-i-*301-ti	etanaiΘti	nuːr-	-24.2891	nuːr- (-24.29); maːj- (-24.29); ʕisˤ́- (-24.70)	9
sem-pro	e-ta-na-i-*301-ti-j	etanaiΘtij	nuːr-	-27.6084	nuːr- (-27.61); maːj- (-27.61); ʕisˤ́- (-27.70)	10
sem-pro	e-te-re	etere	dibʃ-	-9.0837	dibʃ- (-9.08); bint- (-9.08); dibʃ (-9.73)	5
sem-pro	e-te-re-p	eterep	dibʃ-	-11.9058	dibʃ- (-11.91); bint- (-11.91); dubb- (-12.48)	6
sem-pro	e-to-i-j	etoij	ʕisˤ́-	-13.7946	ʕisˤ́- (-13.79); ʕisˤ̂ (-13.85); U₃ (-13.95)	5
sem-pro	e-to-i-ja	etoija	ʕisˤ́-	-16.2605	ʕisˤ́- (-16.26); ʕisˤ̂ (-16.67); U₃ (-17.06)	6
sem-pro	e-tu-me	etume	ɡiːd	-11.2673	ɡiːd (-11.27); nuːb (-11.27); ʕaθ̣m (-11.51)	5
sem-pro	e-tu-me-i	etumei	ʕaθ̣m-	-14.366	ʕaθ̣m- (-14.37); ɡiːd (-14.77); nuːb (-14.77)	6
sem-pro	e-tu-me-i-j	etumeij	ʕaθ̣m-	-17.1896	ʕaθ̣m- (-17.19); ɡanb- (-18.17); dubb- (-18.17)	7
sem-pro	e-tu-me-i-ja	etumeija	ʕaθ̣m-	-20.2934	ʕaθ̣m- (-20.29); ɡanb- (-21.26); dubb- (-21.26)	8
sem-pro	e-tu-me-i-ja-s	etumeijas	ʕaθ̣m-	-23.5127	ʕaθ̣m- (-23.51); ɡanb- (-24.47); dubb- (-24.47)	9
sem-pro	e-tu-me-i-ja-sa	etumeijasa	ʕaθ̣m-	-26.7951	ʕaθ̣m- (-26.80); ʕisˤ́- (-27.63); dubb- (-27.74)	10
sem-pro	e-u-na-k	eunak	nuːr-	-11.9711	nuːr- (-11.97); maːj- (-11.97); maj- (-12.31)	5
sem-pro	e-u-na-ka	eunaka	ða-	-13.3621	ða- (-13.36); ba- (-13.36); la- (-14.06)	6
